id,sentence,tense/aspect
2561,A dolphin can learn all kinds of tricks .,present
2562,The rabbit hopped cautiously along .,past
2563,The marble glistened in the sunlight .,past
2564,A lamp can really bring style to a room .,present
2568,A bear can be very curious .,present
2569,Camels can go for days without water .,present
257,Tires must be kept inflated .,present
2571,A chair can be fancy or simple .,present
2580,The pigeons like to be fed .,present
2622,A shark almost bite the surfer .,other
263,A butterfly searches for nectar and pollen .,present
267,The bicycles should be locked to the rack .,present
2674,Kites Kites depend on a windy day to fly .,present
269,A bed should be made regularly .,present
2690,A knife can be used to spread butter .,present
2692,Lions can kill zebras .,present
2694,A shirt with lipstick on the collar could mean trouble .,present
2696,A rabbit can be used to make a fine stew .,present
2697,Computers can be big time savers .,present
2700,The elephants bathed in the pond .,past
2717,Pigs like to eat corn .,present
2722,The tires on the truck needed air .,past
273,The cats stretched in the sunlight .,past
2730,Boats should float,present
2735,A guitar can be fun to play,present
2739,A fox can live outside,present
2771,A light bulb can now last for 20 years .,present
278,The gorilla beat its chest in anger .,past
2783,A cow supplies milk for us .,present
279,A toilet should be cleaned regularly .,present
2804,Zippers can be loosened with soap .,present
2823,The rabbit hopped quickly across the grass .,past
2833,The knife cut through the steak easily .,past
2836,The kangaroo hopped through the outback .,past
2844,The cat stretched out on the floor .,past
2847,A butterfly flitted by my head .,past
2849,The towels needed to be washed .,past
2851,A camel can have one or two humps .,present
2883,A zipper A zipper can get stuck,present
2890,Fences Fences keep your pets in your yard .,present
2923,Gorillas live in the jungle .,present
2965,Clocks clocks melt in paintings,present
2968,The light bulb THe light bulb shattered,past
2975,Lamps Lamps break easily,present
3015,The fences The fences would only hold off the zombies for so long .,other
3031,A dolphin A dolphin could be seen out on the ocean .,past
3043,An owl An owl called !!! `` Who ? '' into the dark night .,past
3054,Foxes trot in the hole .,present
3065,The car wo n't start .,other
3067,Penguins can not fly .,present
3068,Boats wo n't sink .,other
3094,The lamps LIT UP THE SMALL ROOM .,past
3099,The light bulb BURNT OUT AND HAD TO BE REPLACED .,past
310,The penguin can not fly,present
3105,Kangaroos HOPPED AROUND THE ENCLOSURE .,past
3111,A bed SAT IN THE MIDDLE OF THE ROOM .,past
3113,The shark SWAM NEAR THE BOAT .,past
3116,A television WAS SHOWING THE BASEBALL GAME .,past progressive
3119,The knife SUNK INTO THE FRESHLY COOKED STEAK .,past
3125,Pianos SAT GLEAMING IN THE MUSIC HALL .,past
3134,A boat CUT QUICKLY THROUGH THE WATER .,past
3154,A penguin mates for life .,present
3155,The dolphin would like to thank you for all the fish .,present
3166,A cow chews its cud .,present
3176,The tire popped .,past
3191,A shirt can be made of cotton .,present
3194,Cheetahs can run extremely fast .,present
3197,The television could not get good reception .,past
3198,Bicycles can be seen on the roadway .,present
321,Owls only hunt at night,present
3212,A couch can be a comfortable place for a nap .,present
323,The dogs like to chase cats,present
3252,The lamp burns bright,present
3261,Peacocks gathered in the lake,past
3262,The kangaroos all relaxed together,past
3269,A light bulb burst,past
3270,Elephants stamped when frightened,past
3276,A marble cause me to fall,other
3278,Gorillas eat bananas,present
3289,A penguin can not fly .,present
3295,The butterfly lands on the flower .,present
3298,Gorillas live in the mountains of Uganda .,present
3315,Knives can be dangerous around angry people .,present
3318,A marble rolls across the floor .,present
3329,Gorillas enjoy their time together,present
3331,A trumpet blows loudly,present
3353,Footballs can be tossed far,present
3355,Zippers close your pants,present
3368,The cows like very green grass,present
3372,The squirrels scurry around,present
3420,Knives can be useful and deadly .,present
3424,The shirts against the skins .,other
3429,A boat would really make me happy .,present
3431,Bicycles should be our main mode of transportation .,present
3434,Towels can carry disease .,present
3442,The butterflies remind me of the possibilities .,present
3452,The cow should not be dinner .,present
346,A camel can trek long distances .,present
3463,A guitar can make my day .,present
3476,The boats bobbed in the surf .,past
3479,The light bulb shattered after many years .,past
3482,A shark attacked a surfer .,past
3487,A knife sliced through the warm bread .,past
3490,The dolphins played in the waves .,past
3491,An owl hunted for prey .,past
3537,Cheetahs can run much faster than we humans can !,present
3543,Shirts wrinkle if left in the dryer overnight .,present
3550,The boat capsized while ferrying people across the lake .,past
3558,Towels dry in the dryer quite handily .,present
3561,The dolphin performed at the zoo show .,past
3562,Light bulbs burned out quickly .,past
3565,The trumpet shone in the lights on stage .,past
3566,The penguins played on the ice caps .,past
3571,Turtles live in ponds .,present
3580,A football can be tossed around .,present
36,A car drives by honking as the guy waves .,present
3603,A lion roared in the distance .,past
3615,Turtles live in shells .,present
3635,The lions sleep in the sun .,present
3641,The kites dance in the wind .,present
3654,A boat can float,present
3656,A marble rolls around,present
3668,An owl can see at night,present
3670,A cow can be milked,present
3679,The rabbit can really hop,present
3691,Penguins like it cold,present
3704,A kangaroo should not play with matches .,present
3720,The knives should not be stored in your orifices .,present
3727,Cows would be much more dangerous if carnivorous .,present
3729,A television should not be struck with blunt objects .,present
3744,A gorilla can show intelligence and emotion,present
